tx_hash,tx_id,shard_id,completion_type,success,send_time,completion_time,latency_ms,block_number,created_at
0xd799f5e4d6acc265a2d26c29ce013baddfa09b1832284ba13afa811e88776bbe,0x595d2f1356c99c78f5d94f9b73570c5568d6b4296266724be743e3f1633e2db8,0,2,false,,1775639249000,,69,1775639253139
0x00311edea9f1a28ea09945da38e438fcc5c438c8e21c58894d9ff66039d86a13,0x862b458537fd748027a37193dd92376a562b70ca8e0410a5697734038693197e,0,2,false,,1775639249000,,69,1775639253148
0x51cb50e85b00686df6a378137ca9033f6849e80d9db78149a91fd4263a991396,0xd9d2206b944fb8f07856f097bf93d69ae06e209d1fe8421f29d432e64959a7b4,0,2,false,,1775639249000,,69,1775639253160
0x5b2f4600696f149dc50388fb98633b79dd15bff640e614dda20196d3dcefd13e,0x93f40803712093b0628256f42a928ec084973d9e65cd270208a4f3e4310b6972,0,2,false,,1775639249000,,69,1775639253171
0xccfb583e0ac7408ac1024ffe28732cdf1e48bc9204d292d2d8bfa9fc85999a94,0x73f870dc1642b1ac62e6d360202c5b0e0e3910138be7ef0551515f2ddf3253d5,0,2,false,,1775639249000,,69,1775639253185
0x66276df522284b50e6edd7393fd96d43684616c194e18c2ceb0d4c00af711ec7,0x48706cdb3008439d2d2fb4a6a300e2def57a1d2eae01857b424a811f088aa6ee,0,2,false,,1775639249000,,69,1775639253202
0x9fab1c425b812c581dc3ba77f3e74241561db29a5c9093b83d3c7a39b5b2cb23,0x61ca2f8382dbd1574da0ff7faa578a3c734b1da53fc00e4fce5daf359868ffe4,0,2,false,,1775639249000,,69,1775639253225
0x61f087e503121a9a89e08e33bde86f7f9557a2aee2b16d501ea3201c91aae910,0x9742f140295eba8818b482b55cabfbf442b9cdedb041deef9060bdebcf6207ed,0,2,false,,1775639249000,,69,1775639253235
0xc0bd304c3893cc3970c97e19c298eda5d21f579ddc956348f32148474086f51a,0x53ac5c621b1e91f5eeb07fa9b48f704e5e62dfac02706d52b46009d50bfd054b,0,2,false,,1775639249000,,69,1775639253244
0x1fc41bdd9305d393849795ddfe90d31d6e0677cd052a206a843d551b72562765,0x9d0e2a2ceea6ddc36105ad052e2eb9f8c098f0976c2e495d4d48096a5bcb3bb6,0,2,false,,1775639249000,,69,1775639253253
0xe51709e8b93f2827fd06af9217cfbb4ca99934e58be8f2ee78d586e525ebf427,0xee194fb04828f55e23f9ad44d910e358ac9f56932a642f42f42e7ae1c677fff9,0,2,false,,1775639249000,,69,1775639253261
0x17f684b38db599a8786910d51ffe73fe09b1467bef5ca1ea3c27d7170e27e26b,0xd3c29106dcc7148cd7db325004b8959eb4dd39e2875a92ec7fd0f556cdf5a1f5,0,2,false,,1775639249000,,69,1775639253268
0x6f568b6f38817328d560b36302b00a6b6719944c5bf5a18b8bc2e23b2d2a28c4,0x22cd126bab8000f526bea0d6b8febe5550334a36e4d4258e2d164b6c57bc850b,0,2,false,,1775639249000,,69,1775639253275
0xec16167f1f0e80f4054e75c0adf22c6b7ffc6ac60092d14192ad8acb2f752b2b,0x001982198ea0039dcb5825542bdc0bc728258993c51ca61ac6d48718c6780e9d,0,1,true,,1775639255000,,73,1775639256652
