tx_hash,tx_id,shard_id,completion_type,success,send_time,completion_time,latency_ms,block_number,created_at,event_name
0x98530f118ba0af31705dceb97a6d6ad40af039ec0c616cfe0950e22f776a16d8,0x69b74f4ad57f6d5dd96a54afa8ab92e966981a95e6223ec167d9536d6aa67523,0,3,false,,1776758552000,,89,1776758554193,NftChainspaceIntentFinalized
0xb2f39b0b47eeaa0e9e344554c4935729cc4bcb15dd2e0231697b0fa72382f651,0x65983cd070043ae22b5a05dd5b499bc2a9bcb17286c05db8c7b8bc7461a1f8a8,0,1,true,,1776758552000,,89,1776758554209,NftChainspaceIntentFinalized
0xe1125a3e02e0a841c601feea59b069b0ff137cd1422d6f9ddf3da23dbefd1aac,0x59a6624b5a84f7e13ad1ed4365578641e06ff3cfac5b1bdcc962a44798529164,0,3,false,,1776758552000,,89,1776758554226,NftChainspaceIntentFinalized
0xe31a22cac6f6dc8d481e318261df2a7ebd5a0fb124ea71b755dfe068ec4a9be8,0x3833eb3ef1d62a6523f6790906ba816b12fbe6373dd25450a964d1c74997b6d3,0,1,true,,1776758552000,,89,1776758554241,NftChainspaceIntentFinalized
0x2424be010ad0591b39c104cdae09af3f0a17e07588883f15d3a6bf95b56b26c7,0x866d6fcd3ff091550dcfeee38477664db7a4f77b8b4f855179b76c436cbdcc20,0,3,false,,1776758552000,,89,1776758554259,NftChainspaceIntentFinalized
0x96c364d41e0501971559392da2079f1486caa8fdd49fb1b730728e1445f77483,0xe259ff6224ab5978b189f996ab0b5ff7229009237c3af040e2308d265a80b2d0,0,3,false,,1776758552000,,89,1776758554274,NftChainspaceIntentFinalized
0x32ba6de728c5b189174877839f5830183c4651edce7c663ccc7e8c5bf5e61965,0xbc1f920260e604affa7b2a4c540342a6aee4c98fb0a6bf5afcc507083945f020,0,3,false,,1776758552000,,89,1776758554289,NftChainspaceIntentFinalized
0x5ad10d7696a02487a93716ae1374237e172c900e6acfba6ff4beb2bfd57e3095,0xe0cd4d23f9c5f01dfec3eb9677e950227c974bf924f2cffa75f2de83f1f8211a,0,3,false,,1776758552000,,89,1776758554310,NftChainspaceIntentFinalized
0xd0db520a68f9cb77ad0d37756ebe9ca6bbbe64924920f66dc0d5fd6446a79f49,0xbabefbbcb2f5dbaca8f05f9750e57f6672775347c3b6899ea97c1858d5e8df13,0,3,false,,1776758552000,,89,1776758554325,NftChainspaceIntentFinalized
0x0d1325065dac56b51dc479242d19d748e80d7841d020444dc07a9ac74c6aca6f,0x2940cfbc651c6645765dccb824b42fec0eab5e2e647ff7460992b1c412acfe28,0,3,false,,1776758552000,,89,1776758554339,NftChainspaceIntentFinalized
0x8eba0e041fb9c99a01d26605ef2d14dd9423f0dc6f82a42db1ff3b639c199e1f,0xa4be009e4c1eb4214dbaf776bf7b43d0ceba1835ca49464efac6bd525e89ad80,0,3,false,,1776758552000,,89,1776758554352,NftChainspaceIntentFinalized
0xbc5c023c78d35c5fbde18a8889cd9529c19628757169a383f6f2fd048432ca04,0xd3968db84b6ece689a54556d1bd927ee9583520da3d4b5acbac4fb2ccf796302,0,3,false,,1776758552000,,89,1776758554364,NftChainspaceIntentFinalized
0x89834a8db0411ef7e27ba00967bb96080a82d675669796d0bdddba6c64599a15,0xbc3726feb17475abbdce1fa6d9cc9e505904495208296d508f9eba39702fd990,0,3,false,,1776758552000,,89,1776758554376,NftChainspaceIntentFinalized
0xec51dd3c72d580770f4e6ee4a0e240375569c87a3b721eb36333ca53f99bdc10,0xd4e58a0fb5651998a743c2c42654cd835fc3837d268a76751d8d5635135f011b,0,1,true,,1776758552000,,89,1776758554391,NftChainspaceIntentFinalized
0x49d7aea36bf05a776b4d0776fda056262c4a43b32fc11b61d2b278cc60a8f4ac,0x0d188572ac01f4e6cd2557bae9e2a2b30ccd58d2c8632911beee38f35c06b164,0,3,false,,1776758552000,,89,1776758554406,NftChainspaceIntentFinalized
0xab60fb278a3b66bd110c05875f80f699934e34b81eb76577d39743520822a6aa,0xffb538e40768d0e3585e8cb94fa365c1638d04bb45653c0be6977f9c98a70c34,0,3,false,,1776758552000,,89,1776758554419,NftChainspaceIntentFinalized
0x3b33635cd1510be85a8c018efbd426fdd21dee2ac6d5ccc77ad67d0319ed1c3b,0xea7472d09625eb2e564d9879580018f54eb504fd003872c40177744d5cb93759,0,3,false,,1776758552000,,89,1776758554441,NftChainspaceIntentFinalized
0x9533b6f1375d3f3903192f0ad4130a4581a6476385d97ef79135327741e1066e,0x546c34a5bca7bae48f81c04081dbc0928ac5783c91a4b089183c51441a6d6663,0,3,false,,1776758552000,,90,1776758555819,NftChainspaceIntentFinalized
